"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BMW 116d (Desde prod 01/2021) 7M71","","Gasóleo","M1","1940","","","",""
"BMW 116d (Desde prod 01/2021) 7M71 Manual","","Gasóleo","M1","1925","","","",""
"BMW 116d (Desde prod 07/2019) 7M71","","Gasóleo","M1","2000","","","",""
"BMW 116d (Desde prod 11/2019) 7M71","","Gasóleo","M1","1940","","","",""
"BMW 118d (Desde prod 01/2021) 7M91","","Gasóleo","M1","1980","","","",""
"BMW 118d (Desde prod 01/2021) 7M91 Manual","","Gasóleo","M1","1950","","","",""
"BMW 118d (Desde prod 07/2019) 7M91","","Gasóleo","M1","2025","","","",""
"BMW 118d (Desde prod 11/2019) 7M91 Manual","","Gasóleo","M1","1980","","","",""
"BMW 118d Manual (Desde prod 07/2019) 7M91 Manual","","Gasóleo","M1","2025","","","",""
"BMW 118i Automático (Desde prod 01/2021) 7K31 Automático","","Gasolina","M1","1870","","","",""
"BMW 118i Automático (Desde prod 07/2019) 7K31 Automático","","Gasolina","M1","1845","","","",""
"BMW 118i Manual (Desde prod 07/2019) 7K31 Manual","","Gasolina","M1","1845","","","",""
"BMW 118i Manual (Desde prod 11/2019) 7K31 Manual","","Gasolina","M1","1870","","","",""
"BMW 120d (Desde prod 03/2020) 7N31","","Gasóleo","M1","2075","","","",""
"BMW 120d xDrive (Desde prod 01/2021) 7N31","","Gasóleo","M1","2000","","","",""
"BMW 120d xDrive (Desde prod 11/2019) 7N31","","Gasóleo","M1","2065","","","",""
"BMW 120i Automático (Desde prod 01/2021) 7K51 Automático","","Gasolina","M1","1920","","","",""
"BMW 120i Automático (Desde prod 07/2020) 7K51 Automático","","Gasolina","M1","1920","","","",""
"BMW 128ti (Desde prod 01/2021) 7L51","","Gasolina","M1","2000","","","",""
"BMW 128ti (Desde prod 10/2020) 7L51","","Gasolina","M1","2000","","","",""
"BMW 216d Active Tourer (Desde prod 01/2021) 6T51","","Gasóleo","M1","1975","","","",""
"BMW 216d Active Tourer (Desde prod 07/2020) 6T51","","Gasóleo","M1","1975","","","",""
"BMW 216d Active Tourer (Desde prod 11/2019) 6T51 Manual","","Gasóleo","M1","1975","","","",""
"BMW 216d Gran Coupé (Desde prod 01/2021) 11AM","","Gasóleo","M1","1980","","","",""
"BMW 216d Gran Coupé (Desde prod 07/2020) 11AM","","Gasóleo","M1","1980","","","",""
"BMW 216d Gran Coupé (desde prod 07/2022) 11AM","","Gasóleo","M1","1980","","","",""
"BMW 216d Gran Tourer (Desde prod 01/2021) 6W51 Manual","","Gasóleo","M1","2130","","","",""
"BMW 216d Gran Tourer (Desde prod 11/2019) 6W51 Manual","","Gasóleo","M1","2155","","","",""
"BMW 218d (Desde prod 01/2021) 6T91","","Gasóleo","M1","2040","","","",""
"BMW 218d Active Tourer (Desde prod 10/2021) 21BY","","Gasóleo","M1","2085","","","",""
"BMW 218d Active Tourer (Desde prod 10/2021) 21BY","","Gasóleo","M1","1620","","","",""
"BMW 218d Active Tourer Manual (Desde prod 01/2021) 6T91 Manual","","Gasóleo","M1","2010","","","",""
"BMW 218d Active Tourer Manual (Desde prod 11/2019) 6T91 Manual","","Gasóleo","M1","2040","","","",""
"BMW 218d Cabrio (Desde prod 11/2019) 11CL","","Gasóleo","M1","2035","","","",""
"BMW 218d Coupé (Desde prod 11/2019) 11CK","","Gasóleo","M1","1950","","","",""
"BMW 218d Gran Coupé (Desde prod 01/2021) 31AM","","Gasóleo","M1","2015","","","",""
"BMW 218d Gran Coupé (Desde prod 07/2020) 31AM","","Gasóleo","M1","2015","","","",""
"BMW 218d Gran Coupé (desde prod 07/2022) 31AM","","Gasóleo","M1","2015","","","",""
"BMW 218d Gran Coupé Manual (Desde prod 01/2021) 31AM Manual","","Gasóleo","M1","1985","","","",""
"BMW 218d Gran Tourer Manual (Desde prod 01/2021) 6W91 Manual","","Gasóleo","M1","2165","","","",""
"BMW 218d Gran Tourer Manual (Desde prod 11/2019) 6W91 Manual","","Gasóleo","M1","2200","","","",""
"BMW 218d xDrive Active Tourer (Desde prod 01/2021) 6U11","","Gasóleo","M1","2100","","","",""
"BMW 218d xDrive Active Tourer (Desde prod 07/2020) 6U11","","Gasóleo","M1","2100","","","",""
"BMW 218d xDrive Active Tourer (Desde prod 11/2019) 6U11","","Gasóleo","M1","2100","","","",""
"BMW 218d xDrive Gran Tourer (Desde prod 01/2021) 6X11","","Gasóleo","M1","2260","","","",""
"BMW 218d xDrive Gran Tourer (Desde prod 11/2019) 6X11","","Gasóleo","M1","2260","","","",""
"BMW 218i Active Tourer (Desde prod 01/2021) 6S11","","Gasolina","M1","1945","","","",""
"BMW 218i Active Tourer (Desde prod 01/2021) 6S11 Manual","","Gasolina","M1","1920","","","",""
"BMW 218i Active Tourer (Desde prod 10/2021) 21BX","","Gasolina","M1","1545","","","",""
"BMW 218i Active Tourer (Desde prod 10/2021) 21BX","","Gasolina","M1","2015","","","",""
"BMW 218i Cabrio (Desde prod 11/2019) 2M11 Manual","","Gasolina","M1","1985","","","",""
"BMW 218i Coupe (Desde prod 01/2021) 11DE","","Gasolina","M1","1910","","","",""
"BMW 218i Coupe (Desde prod 01/2021) 11DE Manual","","Gasolina","M1","1930","","","",""
"BMW 218i Coupe (Desde prod 01/2021) 31CL Manual","","Gasolina","M1","1990","","","",""
"BMW 218i Coupé (Desde prod 07/2020) 2H31","","Gasolina","M1","1870","","","",""
"BMW 218i Coupé (Desde prod 07/2021) 61CM","","Gasolina","M1","1960","","","",""
"BMW 218i Gran Coupé (Desde prod 01/2021) 11AK","","Gasolina","M1","1905","","","",""
"BMW 218i Gran Coupé (Desde prod 11/2019) 11AK","","Gasolina","M1","1885","","","",""
"BMW 218i Gran Coupé (Desde prod 11/2019) 11AK Manual","","Gasolina","M1","1905","","","",""
"BMW 218i Gran Coupé Manual (Desde prod 11/2019) 11AK Manual","","Gasolina","M1","1885","","","",""
"BMW 218i Gran Tourer (Desde prod 01/2021) 6V71","","Gasolina","M1","2090","","","",""
"BMW 218i Gran Tourer (Desde prod 07/2020) 6V71","","Gasolina","M1","2090","","","",""
"BMW 218i Gran Tourer (Desde prod 11/2019) 6V71 Manual","","Gasolina","M1","2090","","","",""
"BMW 220d Active Tourer (Desde prod 01/2021) 6U31","","Gasóleo","M1","2045","","","",""
"BMW 220d Active Tourer (Desde prod 11/2019) 6U31","","Gasóleo","M1","2045","","","",""
"BMW 220d Cabrio (Desde prod 07/2020) 2N71","","Gasóleo","M1","2055","","","",""
"BMW 220d Cabrio (Desde prod 11/2019) 2N71","","Gasóleo","M1","2055","","","",""
"BMW 220d Coupe (Desde prod 04/2024) 11CN","","Gasóleo","M1","2055","","","",""
"BMW 220d Coupé (Desde prod 07/2021) 11CN","","Gasóleo","M1","2055","","","",""
"BMW 220d Coupé (Desde prod 11/2019) 11CN","","Gasóleo","M1","1965","","","",""
"BMW 220d Gran Coupé (Desde prod 01/2021) 51AM","","Gasóleo","M1","2050","","","",""
"BMW 220d Gran Coupé (desde prod 07/2022) 51AM","","Gasóleo","M1","2050","","","",""
"BMW 220d Gran Coupé (Desde prod 11/2019) 51AM","","Gasóleo","M1","2050","","","",""
"BMW 220d Gran Tourer (Desde prod 01/2021) 6X31","","Gasóleo","M1","2220","","","",""
"BMW 220d Gran Tourer (Desde prod 07/2020) 6X31","","Gasóleo","M1","2220","","","",""
"BMW 220d Gran Tourer (Desde prod 11/2019) 6X31","","Gasóleo","M1","2220","","","",""
"BMW 220d xDrive Active Tourer (Desde prod 07/2020) 6U51","","Gasóleo","M1","2105","","","",""
"BMW 220d xDrive Active Tourer (Desde prod 11/2019) 6U51","","Gasóleo","M1","2105","","","",""
"BMW 220d xDrive Gran Tourer (Desde prod 01/2021) 6X51","","Gasóleo","M1","2280","","","",""
"BMW 220d xDrive Gran Tourer (Desde prod 11/2019) 6X51","","Gasóleo","M1","2280","","","",""
"BMW 220i Active Tourer (Desde prod 01/2021) 6S31","","Gasolina","M1","1970","","","",""
"BMW 220i Active Tourer (Desde prod 03/2024) 71BX","","Gasolina","M1","2075","","","",""
"BMW 220i Active Tourer (Desde prod 10/2021) 71BX","","Gasolina","M1","2075","","","",""
"BMW 220i Active Tourer (Desde prod 11/2019) 6S31","","Gasolina","M1","1970","","","",""
"BMW 220i Active Tourer (Desde prod 11/2021) 71BX","","Gasolina","M1","1595","","","",""
"BMW 220i Cabrio (Desde prod 01/2021) 2M31","","Gasolina","M1","2010","","","",""
"BMW 220i Cabrio (Desde prod 11/2019) 2M31","","Gasolina","M1","2010","","","",""
"BMW 220i Coupé (Desde prod 01/2021) 2H51","","Gasolina","M1","1910","","","",""
"BMW 220i Coupe (Desde prod 04/2024) 11CM","","Gasolina","M1","1965","","","",""
"BMW 220i Coupe (Desde prod 07/2021) 11CM","","Gasolina","M1","1565","","","",""
"BMW 220i Coupe (Desde prod 07/2021) 11CM","","Gasolina","M1","1965","","","",""
"BMW 220i Coupé (Desde prod 11/2019) 2H51","","Gasolina","M1","1910","","","",""
"BMW 220i Gran Coupe (Desde prod 01/2021) 31AK","","Gasolina","M1","1965","","","",""
"BMW 220i Gran Coupé (Desde prod 07/2020) 31AK","","Gasolina","M1","1965","","","",""
"BMW 220i Gran Tourer (Desde prod 01/2021) 6V51","","Gasolina","M1","2140","","","",""
"BMW 220i Gran Tourer (Desde prod 11/2019) 6V51","","Gasolina","M1","2140","","","",""
"BMW 225e xDrive Active tourer (desde prod 07/2022) 21EA","","Híbridos enchufables","M1","2405","17.6","80.0","92.0","14.2"
"BMW 225e xDrive Active tourer (Desde prod 11/2023) 21EA","","Híbridos enchufables","M1","2405","17.5","80.0","88.0","14.2"
"BMW 225xe Active Tourer (Desde prod 01/2021) 6Y31","","Híbridos enchufables","M1","2180","","70.0","52.0","60.0"
"BMW 225xe Active Tourer (Desde prod 07/2020) 6Y31","","Híbridos enchufables","M1","2180","13.5","65.0","53.0","60.0"
"BMW 225xe Active Tourer (Desde prod 11/2019) 6Y31","","Híbridos enchufables","M1","2180","13.5","65.0","53.0","34.0"
"BMW 230e xDrive Active Tourer (desde prod 07/2022) 51BX","","Híbridos enchufables","M1","2420","17.7","130.0","93.0","14.2"
"BMW 230e xDrive Active Tourer (Desde prod 11/2023) 51BX","","Híbridos enchufables","M1","2420","17.6","130.0","88.0","14.2"
"BMW 230i Cabrio (Desde prod 01/2021) 2M51","","Gasolina","M1","2020","","","",""
"BMW 230i Cabrio (Desde prod 11/2019) 2M51","","Gasolina","M1","2020","","","",""
"BMW 230i Coupé (Desde prod 01/2021) 2H71","","Gasolina","M1","1935","","","",""
"BMW 230i Coupé (Desde prod 07/2021) 21CM","","Gasolina","M1","2000","","","",""
"BMW 230i Coupé (Desde prod 11/2019) 2H71","","Gasolina","M1","1935","","","",""
"BMW 318d Berlina (Desde prod 01/2021) 5V31","","Gasóleo","M1","2120","","8.0","",""
"BMW 318d Berlina (Desde prod 04/2024) 28FU","","Gasóleo","M1","2155","","","",""
"BMW 318d Berlina (Desde prod 07/2020) 5V31","","Gasóleo","M1","2085","","","",""
"BMW 318d Berlina (desde prod 07/2022) 28FU","","Gasóleo","M1","2155","","","",""
"BMW 318d Berlina Manual (Desde prod 01/2021) 5V31 Manual","","Gasóleo","M1","2075","","","",""
"BMW 318d Berlina Manual (Desde prod 11/2019) 5V31 Manual","","Gasóleo","M1","2075","","","",""
"BMW 318d Gran Turismo Manual (Desde prod 11/2019) 8X11 Manual","","Gasóleo","M1","2185","","","",""
"BMW 318d Touring (Desde prod 01/2021) 6L31","","Gasóleo","M1","2215","","8.0","",""
"BMW 318d Touring (Desde prod 03/2024) 11FZ","","Gasóleo","M1","2225","","","",""
"BMW 318d Touring (Desde prod 07/2020) 6L31","","Gasóleo","M1","2180","","","",""
"BMW 318d Touring (desde prod 07/2022) 11FZ","","Gasóleo","M1","2225","","","",""
"BMW 318d Touring (Desde prod 11/2019) 6L31","","Gasóleo","M1","2180","","","",""
"BMW 318d Touring Manual (Desde prod 01/2021) 6L31 Manual","","Gasóleo","M1","2160","","","",""
"BMW 318d Touring Manual (Desde prod 11/2019) 6L31 Manual","","Gasóleo","M1","2160","","","",""
"BMW 320d Berlina (Desde prod 01/2021) 11DY","","Gasóleo","M1","2140","","8.0","","80.0"
"BMW 320d Berlina (Desde prod 04/2024) 38FU","","Gasóleo","M1","2165","","","",""
"BMW 320d Berlina (Desde prod 07/2020) 11DY","","Gasóleo","M1","2140","","","",""
"BMW 320d Berlina (desde prod 07/2022) 38FU","","Gasóleo","M1","2165","","","",""
"BMW 320d Berlina (Desde prod 11/2019) 11DY","","Gasóleo","M1","2085","","","",""
"BMW 320d Gran Turismo (Desde prod 11/2019) 8T31","","Gasóleo","M1","2220","","","",""
"BMW 320d Gran Turismo (Desde prod 11/2019) 8T31 Manual","","Gasóleo","M1","2200","","","",""
"BMW 320d Touring (Desde prod 03/2024) 21FZ","","Gasóleo","M1","2230","","","",""
"BMW 320d Touring (Desde prod 07/2020) 11DZ","","Gasóleo","M1","2190","","","",""
"BMW 320d Touring (desde prod 07/2022) 21FZ","","Gasóleo","M1","2230","","","",""
"BMW 320d Touring (Desde prod 11/2019) 11DZ","","Gasóleo","M1","2190","","","",""
"BMW 320d xDrive Berlina (Desde prod 01/2021) 31DY","","Gasóleo","M1","2205","","8.0","",""
"BMW 320d xDrive Berlina (Desde prod 07/2020) 31DY","","Gasóleo","M1","2205","","","",""
"BMW 320d xDrive Berlina (Desde prod 11/2019) 31DY","","Gasóleo","M1","2170","","","",""
"BMW 320d xDrive Gran Turismo (Desde prod 11/2019) 8T51","","Gasóleo","M1","2285","","","",""
"BMW 320d xDrive Touring (Desde prod 03/2024) 31FZ","","Gasóleo","M1","2320","","","",""
"BMW 320d xDrive Touring (Desde prod 07/2020) 31DZ","","Gasóleo","M1","2255","","","",""
"BMW 320d xDrive Touring (desde prod 07/2022) 31FZ","","Gasóleo","M1","2320","","","",""
"BMW 320d xDrive Touring (Desde prod 11/2019) 31DZ","","Gasóleo","M1","2255","","","",""
"BMW 320e Berlina (Desde prod 03/2021) 5Y91","","Híbridos enchufables","M1","1840","20.5","83.0","64.0","12.0"
"BMW 320e Berlina (Desde prod 04/2024) 18FS","","Híbridos enchufables","M1","2290","21.3","80.0","62.0","10.5"
"BMW 320e Berlina (desde prod 07/2022) 18FS","","Híbridos enchufables","M1","2290","20.0","80.0","62.0","10.5"
"BMW 320e Berlina (Desde prod 12/2023) 18FS","","Híbridos enchufables","M1","2290","20.0","80.0","62.0","10.5"
"BMW 320e xDrive Touring (Desde prod 03/2024) 51FY","","Híbridos enchufables","M1","2405","22.2","80.0","58.0","10.5"
"BMW 320e xDrive Touring (Desde prod 11/2023) 51FY","","Híbridos enchufables","M1","2405","21.2","80.0","58.0","10.5"
"BMW 320i Berlina (Desde prod 01/2021) 5F31","","Gasolina","M1","2050","","","",""
"BMW 320i Berlina (Desde prod 07/2020) 5F31","","Gasolina","M1","2050","","","",""
"BMW 320i Berlina (Desde prod 11/2019) 5F31","","Gasolina","M1","2050","","","",""
"BMW 320i Berlina (Desde prod 12/2023) 58FF","","Gasolina","M1","2070","","","",""
"BMW 320i Gran Turismo (Desde prod 11/2019) 8X31","","Gasolina","M1","2170","","","",""
"BMW 320i Touring (Desde prod 01/2021) 6K31","","Gasolina","M1","2135","","","",""
"BMW 320i Touring (Desde prod 03/2024) 21FY","","Gasolina","M1","2180","","","",""
"BMW 320i Touring (desde prod 07/2022) 21FY","","Gasolina","M1","2180","","","",""
"BMW 320i Touring (Desde prod 11/2019) 6k31","","Gasolina","M1","2135","","","",""
"BMW 330d Berlina (Desde prod 01/2021) 5X91","","Gasóleo","M1","2250","","8.0","",""
"BMW 330d Berlina (Desde prod 11/2019) 5X91","","Gasóleo","M1","2185","","","",""
"BMW 330d Gran Turismo (Desde prod 11/2019) 8T71","","Gasóleo","M1","2285","","","",""
"BMW 330d Touring (Desde prod 01/2021) 6M91","","Gasóleo","M1","2330","","8.0","",""
"BMW 330d Touring (Desde prod 11/2019) 6M91","","Gasóleo","M1","2305","","","",""
"BMW 330d xDrive Berlina (Desde prod 01/2021) 5Y11","","Gasóleo","M1","2320","","8.0","",""
"BMW 330d xDrive Berlina (Desde prod 11/2019) 5Y11","","Gasóleo","M1","2255","","","",""
"BMW 330d xDrive Gran Turismo (Desde prod 11/2019) 8T91","","Gasóleo","M1","2340","","","",""
"BMW 330d xDrive Touring (Desde prod 01/2021) 6N51","","Gasóleo","M1","2405","","8.0","",""
"BMW 330d xDrive Touring (Desde prod 11/2019) 6N51","","Gasóleo","M1","2350","","","",""
"BMW 330e Berlina (Desde prod 04/2024) 28FS","","Híbridos enchufables","M1","2290","21.6","80.0","62.0","10.5"
"BMW 330e Berlina (Desde prod 07/2020) 5P51","","Híbridos enchufables","M1","2300","13.9","83.0","57.0","70.0"
"BMW 330e Berlina (Desde prod 11/2019) 5P51","","Híbridos enchufables","M1","2300","14.8","83.0","59.0","34.0"
"BMW 330e Berlina (Desde prod 12/2023) 28FS","","Híbridos enchufables","M1","2290","20.3","80.0","62.0","10.5"
"BMW 330e xDrive Touring (Desde prod 03/2024) 71CY","","Híbridos enchufables","M1","2405","22.4","80.0","57.0","10.5"
"BMW 330e xDrive Touring (Desde prod 07/2020) 6N71","","Híbridos enchufables","M1","2425","14.7","83.0","52.0","70.0"
"BMW 330e xDrive Touring (desde prod 07/2022) 71CY","","Híbridos enchufables","M1","2405","21.5","80.0","57.0","10.5"
"BMW 330e xDrive Touring (desde prod 07/2022) 71CY","","Híbridos enchufables","M1","1880","21.5","80.0","58.0","11.2"
"BMW 330e xDrive Touring (Desde prod 11/2023) 71CY","","Híbridos enchufables","M1","2405","21.5","80.0","57.0","10.5"
"BMW 330i Berlina (Desde prod 01/2021) 5R11","","Gasolina","M1","2060","","","",""
"BMW 330i Berlina (desde prod 07/2022) 68FF","","Gasolina","M1","2080","","","",""
"BMW 330i Berlina (Desde prod 11/2019) 5R11","","Gasolina","M1","2060","","","",""
"BMW 330i Gran Turismo (Desde prod 11/2019) 8X71","","Gasolina","M1","2190","","","",""
"BMW 330i Touring (Desde prod 01/2021) 6K51","","Gasolina","M1","2185","","","",""
"BMW 330i Touring (desde prod 07/2022) 61FY","","Gasolina","M1","2195","","","",""
"BMW 330i Touring (Desde prod 11/2019) 6K51","","Gasolina","M1","2185","","","",""
"BMW 330i xDrive Berlina (Desde prod 01/2021) 5R71","","Gasolina","M1","2155","","","",""
"BMW 330i xDrive Berlina (Desde prod 11/2019) 5R71","","Gasolina","M1","2155","","","",""
"BMW 330i xDrive Gran Turismo (Desde prod 11/2019) 8X91","","Gasolina","M1","2255","","","",""
"BMW 330i xDrive Touring (Desde prod 01/2021) 6K71","","Gasolina","M1","2260","","","",""
"BMW 330i xDrive Touring (Desde prod 11/2019) 6K71","","Gasolina","M1","2260","","","",""
"BMW 335d xDrive Gran Turismo (Desde prod 11/2019) 8U11","","Gasóleo","M1","2350","","","",""
"BMW 340i xDrive Gran Turismo (Desde prod 11/2019) 8Y31","","Gasolina","M1","2295","","","",""
"BMW 418d Gran Coupé (Desde prod 07/2020) 4K11","","Gasóleo","M1","2120","","","",""
"BMW 418d Gran Coupé (Desde prod 11/2019) 4K11","","Gasóleo","M1","2120","","","",""
"BMW 418d Gran Coupé (Desde prod 11/2019) 4K11 Manual","","Gasóleo","M1","2095","","","",""
"BMW 420d (Desde prod 03/2024) 41FN","","Gasóleo","M1","2090","","","",""
"BMW 420d (Desde prod 03/2024) 51AU","","Gasóleo","M1","2260","","","",""
"BMW 420d Cabrio (Desde prod 01/2021) 11AU","","Gasóleo","M1","2270","","8.0","",""
"BMW 420d Cabrio (Desde prod 09/2020) 11AU","","Gasóleo","M1","2270","","","",""
"BMW 420d Cabrio (Desde prod 11/2019) 8S11","","Gasóleo","M1","2230","","","",""
"BMW 420d Cabrio (Desde prod 11/2019) 8S11 Manual","","Gasóleo","M1","2215","","","",""
"BMW 420d Coupé (Desde prod 06/2020) 11AS","","Gasóleo","M1","2095","","","",""
"BMW 420d Coupé (Desde prod 07/2020) 11AS","","Gasóleo","M1","2095","","","",""
"BMW 420d Coupé (Desde prod 11/2019) 4X31","","Gasóleo","M1","2065","","","",""
"BMW 420d Coupé Manual (Desde prod 11/2019) 4X31 Manual","","Gasóleo","M1","2040","","","",""
"BMW 420d Gran Coupé (Desde prod 06/2021) 21AX","","Gasóleo","M1","2260","","","",""
"BMW 420d Gran Coupé (Desde prod 07/2020) 4K31","","Gasóleo","M1","2140","","","",""
"BMW 420d Gran Coupé (Desde prod 07/2021) 21AX","","Gasóleo","M1","1745","","8.0","",""
"BMW 420d Gran Coupé Manual (Desde prod 11/2019) 4K31 Manual","","Gasóleo","M1","2130","","","",""
"BMW 420d xDrive Coupé (Desde prod 11/2019) 4X51","","Gasóleo","M1","2125","","","",""
"BMW 420d xDrive Gran Coupé (Desde prod 11/2019) 4K51","","Gasóleo","M1","2220","","","",""
"BMW 420i (Desde prod 03/2024) 11HB","","Gasolina","M1","2015","","","",""
"BMW 420i (Desde prod 03/2024) 81DB","","Gasolina","M1","2185","","","",""
"BMW 420i Cabrio (Desde prod 01/2021) 11AT","","Gasolina","M1","2185","","","",""
"BMW 420i Cabrio (Desde prod 09/2020) 11AT","","Gasolina","M1","2185","","","",""
"BMW 420i Cabrio (Desde prod 11/2019) 4V11","","Gasolina","M1","2185","","","",""
"BMW 420i Coupe (Desde prod 01/2021) 11AP","","Gasolina","M1","2015","","","",""
"BMW 420i Coupé (Desde prod 06/2020) 11AP","","Gasolina","M1","2015","","","",""
"BMW 420i Coupé (Desde prod 11/2019) 4S31","","Gasolina","M1","2015","","","",""
"BMW 420i Coupé Manual (Desde prod 11/2019) 4S31 Manual","","Gasolina","M1","1995","","","",""
"BMW 420i Gran Coupé (Desde prod 06/2021) 11AV","","Gasolina","M1","2175","","","",""
"BMW 420i Gran Coupé (Desde prod 07/2020) 4H31","","Gasolina","M1","2100","","","",""
"BMW 420i Gran Coupé (Desde prod 07/2021) 11AV","","Gasolina","M1","1695","","","",""
